STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
426230,99999, 20200202,   57.4,14,   47.3,14, 1017.3, 7,  928.1, 7,   1.7,14,   3.6,14,  11.1, 999.9,   71.6*,  41.7 , 0.00G,999.9, 000000,
426230,99999, 20200203,   55.7,14,   44.6,14, 1017.0, 7,  927.7, 7,   1.8,14,   2.1,14,   4.1, 999.9,   68.7*,  39.0 , 0.00I,999.9, 000000,
426230,99999, 20200204,   57.1,15,   46.2,15, 1016.3, 5,  926.7, 5,   2.0,15,   3.5,15,   6.0, 999.9,   70.5*,  37.6 , 0.00I,999.9, 000000,
426230,99999, 20200205,   56.2,14,   43.3,14, 1014.8, 8,  926.0, 8,   1.7,14,   2.6,14,   7.0, 999.9,   71.6*,  40.5 , 0.00I,999.9, 000000,
426230,99999, 20200206,   57.2,16,   39.7,16, 1017.0, 7,  927.5, 7,   2.1,16,   2.3,16,   7.0, 999.9,   72.0*,  41.7 , 0.00I,999.9, 000000,
426230,99999, 20200207,   56.1,14,   41.2,14, 1017.9, 7,  928.7, 7,   1.7,14,   1.9,14,   4.1, 999.9,   70.9*,  41.0*, 0.00I,999.9, 000000,
426230,99999, 20200208,   62.6,14,   45.9,14, 1018.6, 6,  929.8, 6,   2.1,14,   1.5,14,   2.9, 999.9,   72.7*,  46.4*, 0.00I,999.9, 000000,
426230,99999, 20200209,   54.5,15,   49.6,15, 1019.4, 5,  929.7, 5,   1.3,15,   2.0,15,   5.1, 999.9,   60.1*,  48.6*, 0.00G,999.9, 010000,
426230,99999, 20200210,   55.5,16,   45.0,15, 1018.5, 6,  928.9, 6,   1.9,16,   2.1,16,   4.1, 999.9,   71.2*,  42.6 , 0.12G,999.9, 100000,
426230,99999, 20200211,   58.1,16,   41.3,16, 1017.4, 6,  928.3, 6,   2.1,16,   1.8,16,   5.1, 999.9,   72.7*,  39.4 , 0.00G,999.9, 000000,
426230,99999, 20200212,   58.6,16,   41.1,16, 1018.1, 5,  928.3, 5,   2.1,16,   2.6,16,   6.0, 999.9,   74.5*,  39.2*, 0.00I,999.9, 000000,
426230,99999, 20200213,   59.2,16,   46.5,16, 1011.0, 5,  923.9, 6,   2.1,16,   2.3,16,   7.0, 999.9,   75.2*,  42.8*, 0.00I,999.9, 000000,
426230,99999, 20200214,   60.5,16,   49.2,16, 1010.9, 8,  923.0, 8,   1.7,16,   3.2,16,   8.9, 999.9,   70.9*,  44.6*, 0.00I,999.9, 000000,
426230,99999, 20200215,   59.8,16,   47.1,16, 1015.0, 6,  926.3, 6,   1.7,16,   3.4,16,   8.9, 999.9,   69.8*,  46.4*, 0.00I,999.9, 000000,
426230,99999, 20200216,   61.1,16,   48.1,16, 1016.1, 5,  927.1, 5,   1.4,16,   1.7,16,   4.1, 999.9,   74.8*,  47.5*, 0.00I,999.9, 000000,
426230,99999, 20200217,   62.2,16,   49.4,16, 1015.9, 6,  927.4, 6,   2.1,16,   2.5,16,   7.0, 999.9,   77.0*,  44.6*, 0.00I,999.9, 000000,
426230,99999, 20200218,   63.3,14,   48.8,14, 1015.7, 6,  927.3, 6,   1.7,14,   3.2,14,   8.9, 999.9,   75.6*,  46.6 , 0.00I,999.9, 000000,
426230,99999, 20200219,   61.6,13,   46.6,13, 1017.6, 6,  928.6, 6,   1.8,13,   2.0,13,   5.1, 999.9,   77.7*,  45.9 , 0.00I,999.9, 000000,
426230,99999, 20200220,   62.2,15,   46.5,15, 1017.5, 8,  929.4, 8,   1.7,15,   2.2,15,   6.0, 999.9,   77.0*,  42.8*, 0.00I,999.9, 000000,
426230,99999, 20200221,   63.4,16,   45.7,16, 1020.6, 6,  931.8, 6,   2.1,16,   1.5,16,   4.1, 999.9,   80.2*,  42.8*, 0.00I,999.9, 000000,
426230,99999, 20200222,   65.5,16,   48.8,16, 1019.9, 4,  931.1, 4,   1.8,16,   1.9,16,   5.1, 999.9,   80.6*,  46.4*, 0.00I,999.9, 000000,
426230,99999, 20200223,   66.8,14,   50.9,14, 1017.4, 6,  929.3, 6,   1.9,14,   2.9,14,   9.9, 999.9,   78.1*,  51.1 , 0.00I,999.9, 000000,
426230,99999, 20200224,   64.3,16,   48.1,16, 1015.5, 6,  927.2, 6,   2.0,16,   3.1,16,   8.9, 999.9,   78.1*,  48.2*, 0.00I,999.9, 000000,
426230,99999, 20200225,   60.6,15,   50.1,15, 1014.9, 6,  926.6, 6,   1.5,15,   1.9,15,   5.1, 999.9,   66.9*,  48.2*, 0.00E,999.9, 010000,
426230,99999, 20200226,   55.4,16,   52.2,16, 1016.9, 5,  927.6, 5,   1.3,16,   2.2,16,   8.0, 999.9,   61.5*,  50.0*, 0.04G,999.9, 110000,
426230,99999, 20200227,   57.3,13,   50.7,13, 1014.6, 6,  926.3, 6,   1.8,13,   2.1,13,   4.1, 999.9,   70.9*,  48.6 , 0.24G,999.9, 000000,
426230,99999, 20200228,   64.0,14,   48.1,14, 1014.4, 7,  926.2, 7,   2.2,14,   2.4,14,   5.1, 999.9,   75.6*,  43.9 , 0.00G,999.9, 000000,
426230,99999, 20200229,   64.1,16,   47.2,16, 1014.5, 4,  925.7, 4,   2.5,16,   2.8,16,   8.0, 999.9,   79.5*,  47.1 , 0.00I,999.9, 000000,
426230,99999, 20200301,   66.4,14,   51.0,14, 1012.3, 6,  924.6, 6,   2.0,14,   2.0,14,   6.0, 999.9,   80.2*,  40.6 , 0.00I,999.9, 000000,
426230,99999, 20200302,   66.1,14,   50.6,14, 1012.7, 6,  925.1, 6,   2.1,14,   3.2,14,   8.0, 999.9,   79.9*,  50.0*, 0.00I,999.9, 000000,
426230,99999, 20200303,   64.2,14,   51.9,14, 1012.2, 8,  924.6, 8,   1.5,14,   3.4,14,   8.9, 999.9,   77.7*,  52.9*, 0.04E,999.9, 010000,
426230,99999, 20200304,   63.3,15,   45.8,15, 1014.7, 6,  926.1, 6,   2.0,15,   3.0,15,   8.9, 999.9,   77.7*,  49.1 , 0.00I,999.9, 000000,
426230,99999, 20200305,   62.6,16,   48.4,16, 1013.5, 6,  926.2, 6,   1.9,16,   2.9,16,   7.0, 999.9,   74.8*,  48.2*,99.99 ,999.9, 010000,
426230,99999, 20200306,   63.8,16,   50.6,16, 1015.6, 5,  927.4, 5,   1.8,16,   3.5,16,   7.0, 999.9,   75.6*,  50.0*, 0.00G,999.9, 010010,
426230,99999, 20200307,   59.9,15,   53.4,15, 1015.3, 6,  926.8, 6,   1.6,15,   2.6,15,   8.0, 999.9,   78.4 ,  51.8*, 0.16G,999.9, 010000,
426230,99999, 20200308,   64.1,14,   52.0,14, 1012.0, 7,  924.6, 7,   2.2,14,   4.8,14,  11.1, 999.9,   73.4*,  50.4*, 0.00G,999.9, 000000,
426230,99999, 20200309,   66.2,16,   44.8,16, 1011.2, 8,  924.3, 8,   2.4,16,   4.6,16,   9.9, 999.9,   75.9*,  55.4*, 0.00I,999.9, 000000,
426230,99999, 20200310,   64.3,16,   45.5,16, 1012.3, 6,  924.4, 6,   2.1,16,   2.1,16,   8.9, 999.9,   80.2*,  47.7 , 0.00I,999.9, 000000,
426230,99999, 20200311,   63.7,15,   45.0,15, 1013.2, 5,  925.2, 5,   2.1,15,   4.0,15,  12.0, 999.9,   82.0 ,  48.2*, 0.00I,999.9, 000000,
426230,99999, 20200312,   68.6,16,   47.9,16, 1014.6, 6,  927.2, 6,   2.2,16,   4.7,16,  14.0, 999.9,   83.1*,  51.8 , 0.00I,999.9, 000000,
426230,99999, 20200313,   69.6,14,   52.2,14, 1013.9, 7,  928.0, 7,   2.2,14,   2.5,14,   6.0, 999.9,   85.3*,  50.0*, 0.00I,999.9, 000000,
426230,99999, 20200314,   66.9,10,   52.3,10, 1013.0, 5,  926.1, 5,   2.0,10,   1.1,10,   2.9, 999.9,   81.9*,  52.3 , 0.00I,999.9, 000000,
426230,99999, 20200315,   71.3,16,   51.1,16, 1012.6, 6,  925.7, 6,   2.1,16,   4.0,16,  11.1, 999.9,   87.4*,  53.6*, 0.00I,999.9, 000000,
426230,99999, 20200316,   69.6,16,   48.8,16, 1013.0, 5,  925.9, 5,   2.1,16,   4.8,16,  12.0,  20.0,   83.7*,  55.4*, 0.00I,999.9, 000000,
426230,99999, 20200317,   66.9,15,   47.8,14, 1014.2, 7,  927.2, 7,   2.3,15,   3.7,15,  11.1,  26.0,   79.5*,  51.8*, 0.00I,999.9, 000000,
426230,99999, 20200318,   67.3,16,   42.4,16, 1014.0, 5,  926.2, 5,   2.2,16,   7.4,16,  18.1, 999.9,   78.8*,  52.0 , 0.00I,999.9, 000000,
426230,99999, 20200319,   66.6,16,   46.2,16, 1013.7, 5,  926.0, 5,   2.2,16,   4.0,16,  11.1, 999.9,   81.0*,  50.0*, 0.00I,999.9, 000000,
426230,99999, 20200320,   65.5,16,   42.5,16, 1012.6, 5,  925.0, 5,   1.7,16,   3.0,16,   9.9, 999.9,   78.1*,  50.7 , 0.00I,999.9, 000000,
426230,99999, 20200321,   64.4,16,   47.6,16, 1013.2, 5,  926.1, 5,   1.8,16,   3.2,16,   7.0, 999.9,   76.6*,  51.6 ,99.99 ,999.9, 010000,
426230,99999, 20200322,   63.9,15,   51.6,15, 1014.8, 6,  926.9, 6,   1.7,15,   4.2,15,   9.9, 999.9,   76.6*,  48.2*,99.99 ,999.9, 010000,
426230,99999, 20200323,   65.5,15,   51.0,15, 1012.3, 5,  924.7, 5,   2.1,15,   2.9,15,   8.9, 999.9,   79.9*,  53.4 ,99.99 ,999.9, 010000,
426230,99999, 20200324,   64.6,16,   52.8,16, 1012.7, 5,  924.9, 5,   2.0,16,   3.6,16,   8.9, 999.9,   79.5*,  51.8*, 0.55G,999.9, 010000,
426230,99999, 20200325,   70.3,10,   52.9, 9, 1010.2, 6,  922.3, 6,   2.1,10,   2.5,10,   8.9, 999.9,   80.2*,  48.2*, 0.04G,999.9, 000000,
426230,99999, 20200326,   69.6,13,   56.1,13, 1010.2, 8,  924.2, 8,   2.0,13,   2.8,13,   5.1, 999.9,   79.5*,  53.6*, 0.00G,999.9, 000000,
426230,99999, 20200327,   72.1,11,   53.0,11, 1011.7, 6,  925.0, 6,   2.2,11,   3.1,11,   9.9, 999.9,   81.0*,  57.7 , 0.00I,999.9, 000000,
426230,99999, 20200328,   75.0,14,   54.7,14, 1008.6, 7,  922.7, 7,   2.2,14,   4.6,14,  11.1,  22.0,   82.4*,  58.6*, 0.00I,999.9, 000000,
426230,99999, 20200329,   74.3,12,   56.7,11, 1007.7, 8,  922.4, 8,   1.9,12,   3.2,12,   9.9, 999.9,   87.1*,  60.8*, 0.00I,999.9, 000000,
426230,99999, 20200330,   74.6,12,   44.1,12, 1011.2, 5,  924.5, 5,   2.2,12,   5.0,12,  12.0, 999.9,   85.6*,  62.1 , 0.00I,999.9, 000000,
426230,99999, 20200331,   70.6,12,   48.2,10, 1010.1, 8,  924.0, 8,   2.0,12,   2.4,12,   6.0, 999.9,   86.7*,  53.6 , 0.00I,999.9, 000000,
426230,99999, 20200401,   74.8,12,   46.0, 9, 1009.1, 8,  923.2, 8,   2.2,12,   2.6,11,   7.0, 999.9,   87.4*,  50.9 , 0.00I,999.9, 000000,
426230,99999, 20200402,   72.5,12,   52.6,10, 1009.0, 8,  923.2, 8,   1.9,12,   4.3,12,  12.0,  29.9,   87.4*,  55.0 ,99.99 ,999.9, 010000,
426230,99999, 20200403,   74.1, 8,   60.8, 8, 1009.9, 8,  924.1, 8,   1.9, 8,   3.7, 8,  11.1, 999.9,   87.4*,  58.5 ,99.99 ,999.9, 010000,
426230,99999, 20200404,   73.4,15,   47.1,12, 1011.9, 6,  925.5, 6,   2.7,15,   6.7,15,  17.1,  29.9,   88.2 ,  56.5 , 0.00I,999.9, 000000,
426230,99999, 20200405,   73.3,13,   48.4,11, 1010.3, 7,  924.6, 7,   2.1,13,   4.2,13,  12.0, 999.9,   86.7 ,  50.0*, 0.00I,999.9, 000000,
426230,99999, 20200406,   72.1,13,   49.1,12, 1011.8, 6,  924.8, 6,   2.4,13,   5.9,13,  15.9, 999.9,   84.9*,  57.9*, 0.00I,999.9, 000000,
426230,99999, 20200407,   74.1,12,   52.2,10, 1008.2, 7,  922.9, 7,   2.1,12,   3.9,12,  12.0, 999.9,   85.6 ,  57.6*, 0.03G,999.9, 010000,
